id	year
5131	2000
5132	1964
5133	2002
5134	2001
5135	2001
5136	2001
5137	2001
5138	2002
5139	2005
5140	1978
5141	1977
5142	1967
5143	1949
5144	1958
5145	1965
5146	2000
5147	1957
5148	1964
5149	1954
5150	1997
5151	2002
5152	2002
5153	2001
5154	1989
5155	1972
5156	1971
5157	1989
5158	1983
5159	1992
5160	1981
5161	1994
5162	1986
5163	1987
5164	1994
5165	1979
5167	1947
5168	1951
5169	1945
5170	2002
5171	2002
5172	2002
5173	1998
5174	1990
5175	1990
5176	2000
5177	1942
5178	2009
5179	1999
5180	1980
5181	1980
5182	1980
5183	1980
5184	1980
5185	1980
5186	1980
5187	1980
5188	1980
5189	1980
5190	1980
5192	2005
5193	1980
5194	1980
5195	1981
5196	1981
5197	1980
5198	1980
5199	1980
5200	1981
5201	1980
5202	1980
5203	1980
5204	1980
5205	1980
5206	1980
5207	1980
5208	1980
5209	1979
5210	1981
5211	1980
5212	1980
5213	1980
5214	1984
5215	1980
5216	1980
5217	1980
5218	2002
5219	2002
5220	2002
5221	2000
5222	2001
5223	2001
5224	2007
5225	2001
5226	1983
5227	1961
5228	1940
5229	1997
5230	1948
5231	1942
5232	1940
5233	1946
5234	1941
5235	1992
5236	1990
5237	1981
5238	1979
5239	1980
5240	2006
5241	1980
5242	1980
5243	1980
5244	1980
5245	2004
5246	1980
5247	1977
5248	1983
5249	1980
5250	1980
5251	1980
5252	1981
5253	1989
5254	2002
5255	2002
5256	2002
5258	2000
5259	2000
5260	1998
5262	1961
5263	1964
5264	2002
5265	2002
5266	2002
5267	2002
5268	2001
5269	2001
5272	2001
5273	2001
5274	1994
5275	1972
5276	1984
5277	1984
5278	1985
5279	1991
5280	1991
5281	1997
5282	2002
5283	2002
5284	2001
5285	2001
5286	2000
5287	1990
5288	1982
5289	1947
5290	1964
5291	1950
5292	1977
5293	2002
5294	2001
5295	2002
5296	2002
5297	2001
5298	2001
5299	2002
5300	2007
5301	1975
5302	1975
5303	1990
5304	1945
5305	1988
5306	1987
5307	1990
5308	1987
5309	1990
5310	1985
5311	1980
5312	2002
5313	2002
5314	2001
5315	2001
5316	2001
5317	2000
5318	2007
5319	2000
5321	2001
5322	2001
5323	2001
5324	2002
5325	2001
5326	2002
5327	2001
5328	1952
5329	2002
5331	2000
5332	2004
5333	1956
5334	1990
5335	1985
5336	1964
5337	2006
5338	1988
5339	1992
5340	2009
5341	1974
5342	2001
5343	1993
5344	1984
5345	1989
5346	1989
5347	2002
5348	2002
5349	2002
5350	2001
5351	2001
5352	1946
5353	1972
5354	1969
5355	1976
5356	1975
5357	1994
5358	1990
5359	1991
5360	2001
5361	1991
5362	1994
5363	2002
5364	2002
5365	2001
5366	2008
5367	1985
5368	1959
5369	1974
5370	1987
5371	1979
5372	1953
5373	1957
5374	1936
5375	1946
5376	1979
5377	2002
5378	2002
5379	2007
5380	2002
5381	1968
5382	1978
5383	1959
5384	1958
5385	1978
5386	1957
5387	2002
5388	2002
5389	2002
5390	2001
5391	2001
5392	1956
5393	1969
5394	1952
5395	1922
5396	1960
5397	1931
5398	1962
5399	1954
5400	2002
5401	2002
5402	2001
5403	2001
5404	1987
5405	1945
5406	1953
5407	1999
5408	1949
5409	1992
5410	1972
5411	1963
5412	1979
5413	1980
5414	2002
5415	2002
5416	2002
5417	2001
5418	2002
5419	2002
5420	2002
5421	2002
5422	2001
5423	2000
5424	2001
5425	2001
5426	2002
5427	1981
5428	1984
5429	1968
5431	1978
5432	1988
5433	1985
5434	1948
5435	2006
5436	1958
5437	1986
5438	1990
5439	1981
5440	1949
5441	1992
5442	1991
5443	2002
5444	2002
5445	2002
5446	2002
5447	2002
5448	2002
5449	2002
5450	2001
5451	2002
5452	1993
5453	1993
5454	1992
5455	1991
5456	1994
5457	1992
5458	2002
5459	2002
5460	2002
5461	2001
5462	2002
5463	2002
5464	2002
5465	2001
5466	2001
5467	1983
5468	1957
5469	1977
5470	2002
5471	2009
5472	1972
5473	1975
5474	1972
5475	1989
5476	2002
5477	2001
5478	2002
5479	2002
5480	2002
5481	2002
5482	2002
5483	2002
5484	2000
5485	2002
5486	2001
5487	1976
5488	1971
5489	1979
5490	1976
5491	1956
5492	1967
5493	1967
5494	1948
5495	1966
5496	1943
5497	1966
5498	1965
5499	1938
5500	1984
5501	2002
5502	2002
5503	2001
5504	2002
5505	2002
5506	2002
5507	2002
5508	2002
5509	2002
5510	2001
5511	1929
5512	2001
5513	2002
5514	2001
5515	2000
5516	2001
5517	2000
5518	1981
5519	1969
5520	2000
5521	1989
5522	1975
5523	2002
5524	2002
5525	2001
5526	2000
5527	2009
5528	2002
5529	2002
5530	2002
5531	2002
5532	2001
5533	2002
5534	1998
5535	2001
5537	2002
5538	1985
5539	1986
5540	1981
5541	1991
5542	2007
5543	2008
5544	1979
5545	1957
5546	1992
5547	1994
5548	1986
5549	1960
5550	1956
5551	1944
5552	1958
5553	1987
5554	1961
5555	1981
5556	2002
5557	2002
5558	2002
5559	2001
5560	1931
5561	1991
5562	1998
5563	2002
5564	2002
5567	2006
5568	1984
5569	2009
5570	1996
5572	2004
5573	2002
5574	2002
5575	2001
5576	1999
5577	2002
5580	1993
5581	1990
5582	1992
5583	1940
5584	1990
5585	1991
5586	1969
5587	2007
5588	2006
5589	1996
5590	1973
5591	1994
5592	1986
5593	1968
5595	1977
5596	1990
5597	1991
5598	1993
5599	1931
5600	1979
5601	1946
5602	2004
5603	1951
5604	1951
5605	1999
5606	1989
5607	2001
5608	2001
5609	2002
5610	2002
5611	2002
5612	2002
5613	2002
5614	2001
5615	2006
5616	2002
5617	2002
5618	2001
5619	2002
5620	2002
5621	2002
5622	2005
5623	2002
5624	2004
5625	2002
5626	2002
5627	2002
5628	2001
5629	2002
5630	2002
5631	2002
5632	2002
5633	2002
5634	2002
5635	2001
5636	2002
5637	1996
5638	1964
5639	1969
5640	1956
5641	1936
5642	1979
5643	1988
5644	1942
5645	1990
5646	1988
5647	1997
5648	1998
5649	1958
5650	1983
5651	1964
5652	1992
5653	2007
5654	1987
5655	1996
5656	2001
5657	1990
5658	1982
5659	1949
5660	1964
5661	1973
5662	1997
5663	2006
5664	2002
5665	2001
5666	2002
5667	2002
5668	2002
5669	2002
5670	2002
5671	1997
5672	2002
5673	2002
5675	2002
5676	2000
5677	2002
5678	2001
5679	2002
5680	2002
5681	2006
5682	2001
5683	2002
5684	2002
5685	2002
5686	2002
5687	2001
5688	2000
5689	1991
5690	1988
5691	1993
5692	1972
5693	1977
5694	2006
5695	1976
5696	1980
5697	1980
5698	1980
5699	1980
5700	1980
5701	1980
5702	1980
5703	1980
5705	1980
5706	1981
5707	1981
5708	1962
5709	2005
5710	1982
5711	1981
5712	1981
5714	1997
5715	2008
5716	2004
5717	1981
5718	1981
5719	1981
5720	1981
5721	1981
5722	1921
5723	1981
5724	1983
5725	1981
5726	1981
5727	1981
5728	1981
5729	1981
5730	1981
5731	1981
5732	1981
5733	1970
5734	1981
5735	1978
5736	1985
5737	1990
5738	1995
5739	1996
5740	1999
5741	1981
5742	1981
5743	1981
5744	1981
5745	1971
5746	1981
5747	1981
5748	1997
5749	1987
5750	1981
5751	1981
5752	1981
5753	1981
5754	1967
5755	1981
5756	1981
5759	1982
5760	1981
5761	1981
5762	1981
5763	1981
5764	1981
5765	1981
5766	1989
5767	1981
5768	1981
5769	1981
5770	1981
5771	2009
5772	1981
5773	1998
5774	1981
5775	1981
5776	1981
5777	1981
5778	1970
5779	1981
5780	1981
5781	1981
5782	1981
5783	2002
5784	2002
5785	2002
5786	2002
5787	2002
5788	2002
5789	2001
5790	2002
5791	2002
5792	2002
5793	2002
5794	1999
5795	1955
5796	2006
5797	1984
5798	2001
5799	1960
5800	1965
5801	1966
5802	1964
5803	2002
5804	2002
5806	2000
5807	2002
5808	2000
5809	2002
5810	2002
5811	2001
5812	2002
5813	2001
5814	2001
5815	2007
5816	2002
5817	2002
5818	2002
5819	2002
5820	2002
5821	2002
5822	1993
5823	1991
5824	2002
5825	1943
5826	1950
5827	2000
5828	1955
5829	2002
5830	1961
5831	2001
5832	2002
5833	2002
5834	1964
5835	1990
5836	1958
5837	2005
5838	1991
5839	1990
5840	1990
5841	1991
5842	1989
5843	1991
5844	1981
5845	1981
5846	1981
5847	1981
5848	1981
5849	1981
5851	1981
5852	1981
5853	1981
5854	1981
5855	1981
5856	1981
5857	1981
5858	1981
5859	1981
5860	1981
5861	1981
5862	1981
5863	1981
5864	1932
5865	2002
5866	1981
5867	1924
5868	1979
5869	1981
5870	2001
5872	2002
5873	2002
5874	2002
5875	2002
5876	2002
5878	2002
5879	2002
5880	2002
5881	1972
5882	2002
5883	2002
5884	1989
5885	2001
5886	2001
5887	1991
5888	2006
5889	1984
5890	2001
5891	1978
5892	1974
5893	1994
5895	1997
5896	1999
5897	1984
5898	1982
5899	1964
5900	2002
5901	2002
5902	2002
5903	2002
5906	1999
5907	2009
5909	2001
5910	1981
5911	1981
5912	1981
5913	1981
5914	1981
5915	1981
5916	1981
5917	1981
5918	2005
5919	2006
5921	1982
5922	1954
5923	1982
5924	1982
5925	1982
5926	1997
5927	1982
5928	1982
5929	1980
5930	1982
5931	1982
5932	1982
5933	1982
5935	1982
5936	1982
5937	1983
5938	1982
5939	1982
5940	1982
5941	2002
5942	2002
5943	2002
5944	2002
5945	2002
5946	2000
5947	2002
5948	1999
5949	2001
5950	2001
5951	2002
5952	2002
5953	2000
5954	2002
5955	2002
5956	2002
5957	2002
5958	2002
5959	2002
5960	1990
5961	1989
5962	1993
5963	1961
5964	2005
5965	1977
5966	1956
5968	1990
5969	1991
5970	1991
5971	1988
5972	1962
5973	1997
5974	1924
5975	1956
5976	2006
5977	1970
5978	1987
5979	1957
5980	2006
5981	1962
5982	2000
5983	1953
5984	1975
5985	2001
5986	1972
5987	2000
5988	1986
5989	2002
5990	1940
5991	2002
5992	2002
5993	2002
5994	2002
5995	2002
5996	2002
5997	1950
5998	1969
5999	2000
6000	1980
6001	1982
6002	2002
6003	2002
6004	1993
6005	2003
6006	2003
6007	2002
6008	2002
6009	2000
6010	2001
6011	2002
6012	2003
6013	2003
6014	2003
6015	2001
6016	2002
6017	2002
6018	2001
6019	1970
6020	1935
6021	1977
6022	1992
6023	1964
6024	2006
6025	1993
6026	1995
6027	1991
6029	1963
6030	1962
6031	1959
6032	1979
6033	1991
6035	1937
6036	1985
6037	1982
6038	1990
6039	1984
6040	2003
6041	2002
6042	2002
6043	2002
6044	1987
6045	2002
6047	1947
6048	1961
6049	1993
6050	2008
6051	1972
6052	1968
6053	1985
6054	1964
6055	1993
6056	2005
6057	2003
6058	2003
6059	2003
6060	2002
6061	2002
6062	2002
6063	2002
6064	1956
6065	1959
6066	1979
6067	2000
6068	2004
6070	1992
6072	1969
6073	1965
6074	1990
6075	1982
6076	2001
6077	1982
6078	1982
6079	1982
6080	1982
6081	1982
6082	1982
6083	1982
6084	1982
6086	1982
6087	1982
6088	1982
6089	1982
6090	1982
6091	1982
6092	1982
6093	1982
6094	1982
6095	1982
6096	1982
6097	1982
6099	1982
6100	1982
6101	2003
6102	1986
6103	1982
6104	1982
6105	2007
6106	1982
6107	1982
6108	1982
6109	1982
6110	1982
6111	1982
6112	2005
6113	1982
6114	2007
6115	1982
6116	2003
6117	1982
6118	1981
6119	1982
6120	1982
6121	1982
6122	1982
6123	1983
6124	1982
6125	1982
6126	1982
6127	1982
6128	2000
6129	1982
6130	1998
6131	1982
6132	1982
6133	1982
6134	1982
6135	1982
6137	1984
6138	1982
6139	1979
6140	1982
6141	2007
6142	1982
6143	1982
6144	1982
6145	2005
6146	1985
6147	1982
6148	1982
6149	1982
6150	1982
6151	1982
6152	1983
6153	1982
6154	2003
6155	2003
6156	2003
6157	2003
6158	2003
6159	2003
6160	2002
6161	2002
6162	1996
6163	2002
6164	2000
6166	1993
6167	1994
6168	1983
6169	1983
6170	1979
6172	1967
6173	1992
6174	1989
6175	1988
6176	1974
6177	1986
6178	1965
6179	1987
6180	1982
6181	1951
6182	1963
6183	1959
6184	1976
6185	2002
6186	2003
6187	2003
6188	2003
6190	2001
6191	2001
6192	2002
6193	2002
6194	2002
6195	2002
6196	2003
6197	2002
6198	1992
6199	1996
6200	1985
6201	1986
6202	2001
6203	1991
6204	1993
6205	1988
6206	1989
6207	2002
6208	1959
6209	1993
6210	2001
6211	2007
6212	2003
6213	2003
6214	2002
6215	2002
6216	2001
6217	2001
6218	2002
6219	2003
6220	2003
6221	2001
6222	2001
6223	2002
6224	2001
6225	1961
6226	1975
6228	1942
6229	1971
6230	1973
6231	1956
6232	1966
6233	1950
6234	1977
6235	1990
6236	1957
6237	1954
6238	1990
6239	2008
6240	1991
6241	1983
6242	1998
6243	1999
6244	1988
6245	1969
6246	1991
6247	1969
6248	2002
6249	2002
6250	1999
6251	2003
6252	2003
6254	1937
6255	2007
6256	1976
6257	1967
6258	1945
6259	2006
6260	1991
6261	1992
6262	2002
6263	2003
6264	2003
6265	2003
6266	2003
6267	2002
6268	2002
6269	2004
6270	1990
6271	1973
6272	1997
6273	1950
6274	1989
6275	1987
6276	1948
6277	1979
6278	2002
6279	2002
6280	2003
6281	2002
6282	2001
6283	2001
6284	2003
6285	2003
6286	2002
6287	2003
6288	2002
6289	2003
6290	2003
6291	2002
6292	2002
6293	2002
6294	2003
6295	2003
6296	2003
6297	2003
6298	2003
6299	2001
6300	2000
6301	1971
6302	1957
6303	2008
6304	1994
6305	1966
6306	2002
6307	1973
6308	1986
6309	1991
6310	1988
6311	2001
6312	1984
6313	1990
6314	1993
6315	1986
6316	1978
6317	1962
6318	1991
6319	1991
6320	1991
6321	1998
6322	2003
6323	2003
6324	2003
6325	2003
6326	2002
6327	2003
6328	2002
6329	2001
6330	2002
6331	1945
6332	2003
6333	2003
6334	2002
6335	2002
6336	2002
6337	2003
6338	2003
6339	2002
6340	2002
6341	2003
6342	2000
6343	2002
6344	2000
6345	1985
6346	1986
6347	1984
6348	1984
6349	1984
6350	1986
6351	2002
6352	1990
6353	1980
6354	1964
6355	1957
6356	1957
6357	1956
6358	1953
6365	2003
6366	2002
6367	2003
6368	2002
6369	2001
6370	2002
6371	2003
6373	2007
6374	2003
6375	2002
6376	2002
6377	2003
6378	2003
6379	2003
6380	2003
6382	2002
6383	2003
6384	2001
6385	2002
6386	1966
6387	1991
6388	1997
6390	1957
6391	1972
6392	1970
6394	1971
6395	1932
6396	1963
6397	1937
6398	1971
6400	2001
6401	1970
6402	1999
6403	1968
6404	1952
6405	1990
6406	1990
6407	1966
6408	1974
6409	1952
6410	1976
6411	1961
6412	1939
6413	1979
6414	1962
6415	1987
6416	1965
6417	1992
6419	1990
6421	1966
6422	1965
6423	1992
6424	1991
6425	1997
6426	1954
6427	2000
6428	1970
6429	1950
6430	1973
6431	1955
6432	1963
6433	1929
6434	1945
6435	1951
6436	1993
6437	1947
6438	1964
6439	2002
6440	1991
6441	1969
6442	1992
6443	1930
6445	1984
6446	1961
6447	1966
6448	2004
6449	1960
6450	1957
6451	1972
6452	1958
6453	1934
6454	1989
6455	1960
6456	1969
6457	1960
6458	1966
6459	1951
6460	1962
6461	1992
6462	1969
6463	1998
6464	1997
6465	1978
6466	1991
6467	1947
6468	1992
6469	1973
6470	1970
6471	1985
6472	1989
6473	1986
6474	1997
6475	1990
6476	2003
6477	1943
6478	1972
6479	1990
6480	1967
6481	2000
6482	2003
6483	2003
6484	2003
6485	2003
6486	2002
6487	2002
6488	2002
6489	2003
6490	2002
6491	1995
6492	2002
6493	2003
6494	2002
6495	1962
6496	1996
6497	1966
6498	1971
6499	1921
6500	1973
6502	2002
6503	2003
6504	2001
6505	1993
6506	2001
6507	1998
6508	2008
6509	1974
6510	1993
6511	1941
6512	1964
6513	1939
6514	1962
6515	1937
6516	1997
6517	1995
6518	1991
6519	2005
6520	1966
6521	1979
6522	1964
6523	1992
6524	1960
6525	1994
6526	1991
6527	1952
6528	1970
6529	2004
6530	1976
6531	1993
6532	1972
6533	1972
6534	2008
6535	2003
6536	2003
6537	2003
6538	2003
6539	2003
6540	2002
6541	2003
6542	2002
6543	2001
6544	2002
6545	2003
6546	2000
6547	2003
6548	2003
6549	2003
6550	2003
6551	2002
6552	2002
6553	2002
6554	2002
6555	2002
6556	2002
6557	2007
6558	1991
6559	1994
6560	1990
6561	1959
6562	1963
6563	2003
6564	2003
6565	2003
6566	2003
6567	2001
6568	2003
6569	2001
6570	2003
6571	2002
6572	2003
6573	1972
6574	1991
6575	2002
6576	1974
6577	1991
6578	1964
6579	1961
6580	2001
6581	1970
6582	1985
6583	1989
6584	1966
6585	1973
6586	2003
6587	2003
6588	2002
6589	2003
6590	2003
6591	2002
6592	2002
6593	2003
6595	2003
6596	2003
6597	2001
6598	2003
6599	1961
6600	1993
6601	2002
6602	1988
6603	1991
6604	1966
6605	1975
6607	1949
6608	1995
6609	1964
6610	1969
6611	1952
6612	2002
6613	1973
6614	1990
6615	2003
6616	2003
6617	2003
6618	2001
6619	2003
6620	2003
6622	2002
6623	2002
6624	2003
6625	1994
6626	1993
6627	1997
6628	1984
6629	2005
6630	1958
6631	1993
6633	1994
6634	1988
6635	1989
6636	1985
6637	1986
6638	1983
6639	1967
6641	2000
6642	1991
6643	1953
6644	1986
6645	1971
6646	1970
6647	2002
6648	2000
6649	1960
6650	1949
6651	2002
6652	1972
6653	1983
6654	1963
6655	1957
6656	1958
6657	1953
6658	2007
6659	1990
6660	1948
6661	1999
6662	2006
6663	1976
6664	1985
6665	1931
6666	1972
6667	1997
6668	1999
6669	1952
6670	2002
6671	1990
6672	2001
6673	1990
6674	2001
6675	2001
6676	1992
6678	1990
6679	2001
6680	2000
6681	1998
6682	2007
6683	2004
6684	1971
6685	2003
6686	2003
6687	2003
6688	2001
6689	2003
6690	2001
6691	2006
6692	2002
6693	2002
6694	2002
6695	2003
6696	2002
6697	2002
6698	2003
6699	2002
6700	2002
6701	2007
6702	2003
6703	1999
6704	2002
6705	2003
6706	2001
6707	2002
6708	2003
6709	2003
6710	2002
6711	2003
6712	2002
6713	2001
6714	2002
6715	1991
6716	1974
6717	1999
6718	1985
6719	1984
6720	1992
6721	1991
6722	1992
6723	1993
6724	1973
6725	1978
6726	2001
6727	1968
6728	1963
6729	1984
6730	1978
6731	1985
6732	1969
6733	2001
6734	1992
6735	2007
6736	2006
6737	2002
6738	1953
6739	1950
6740	1991
6741	1976
6742	1989
6743	1967
6744	1985
6745	1990
6746	1976
6747	1993
6748	1979
6749	1990
6750	2003
6751	2003
6752	2003
6753	2003
6754	2003
6755	2002
6756	2003
6757	2002
6759	2002
6760	2008
6761	2002
6762	2002
6763	2003
6764	2003
6765	2003
6766	2000
6768	2003
6769	2003
6770	2003
6771	2006
6772	2002
6773	2003
6774	1983
6775	2001
6776	2001
6777	1961
6778	1990
6779	1978
6780	1991
6781	1975
6782	1989
6783	1939
6784	1976
6785	1954
6786	1985
6787	1976
6788	1994
6789	1996
6790	2001
6791	1987
6792	1998
6793	1992
6794	1993
6795	1986
6796	1991
6797	1991
6798	1976
6799	1991
6800	1986
6801	2000
6802	1992
6803	1996
6804	1985
6805	1995
6806	2000
6807	1983
6808	1968
6809	1984
6810	1991
6811	1994
6812	2002
6813	1966
6814	1984
6815	2007
6816	1987
6817	1990
6818	1985
6819	1991
6820	2000
6821	1979
6822	1993
6823	2000
6824	2003
6825	1967
6826	1968
6827	1994
6828	1984
6829	1992
6830	1952
6831	2001
6832	1991
6833	2000
6834	1993
6835	1980
6836	1960
6837	1994
6839	2002
6840	2004
6841	1992
6842	2008
6843	2006
6844	1994
6845	1989
6846	1987
6847	1994
6848	1977
6849	1970
6850	1992
6851	1992
6852	1967
6853	1987
6854	1965
6855	2000
6856	1942
6857	1993
6858	1962
6859	1941
6860	1991
6861	2002
6862	2003
6863	2003
6864	2003
6865	2004
6866	2002
6867	2003
6868	2003
6869	2002
6870	2003
6871	2003
6872	2003
6873	2003
6874	2004
6875	2003
6876	2003
6877	2003
6879	2003
6880	2003
6881	2003
6882	2006
6883	2003
6884	2003
6885	2003
6886	2003
6887	2003
6888	2003
6889	2003
6890	2003
6891	2001
6892	2003
6893	2003
6894	2008
6895	2003
6896	1985
6897	2002
6898	2007
6899	1988
6900	1977
6901	1990
6902	2002
6903	1976
6905	1992
6906	1985
6907	1943
6908	2006
6909	2002
6910	1957
6911	1946
6912	1941
6913	1974
6914	1997
6915	1990
6916	1998
6917	1996
6918	1956
6919	1971
6920	1970
6921	1977
6923	1942
6924	1943
6925	1943
6926	1956
6927	2003
6928	2003
6929	2001
6930	2003
6931	2004
6932	2003
6934	2003
6935	2003
6936	2003
6937	1989
6938	2003
6939	1999
6940	2002
6942	2003
6944	1991
6945	2003
6946	2003
6947	2003
6948	2003
6949	2003
6950	2003
6951	2003
6952	2003
6953	2003
6954	2003
6955	2008
6956	2002
6957	2003
6958	2003
6959	2003
6960	1969
6961	1992
6962	2002
6963	1976
6964	1985
6965	2002
6966	1990
6967	1945
6968	1994
6969	1983
6970	1957
6971	1991
6972	1996
6973	1992
6974	1990
6975	2007
6976	1989
6977	1991
6978	2002
6979	1983
6980	1962
6981	1955
6982	1952
6983	2006
6984	1958
6985	1928
6986	1959
6987	1920
6988	1919
6989	1983
6990	1903
6991	1984
6992	1994
6993	1986
6994	1991
6995	1969
6996	1991
6997	1992
6998	1993
6999	1992
7000	1991
7001	1956
7002	1990
7003	1991
7004	1990
7005	1991
7006	1992
7007	1991
7008	1972
7009	1992
7010	1992
7011	2008
7012	1990
7013	1955
7014	1993
7015	1991
7016	1987
7017	1992
7018	1990
7019	1987
7020	2005
7021	1991
7022	2000
7023	1993
7024	1975
7025	1992
7026	1987
7027	1985
7028	1990
7029	1977
7030	1992
7031	1957
7032	2005
7033	1987
7034	1998
7035	1984
7036	1985
7037	1991
7038	1999
7039	1992
7040	1985
7041	1994
7042	1986
7043	1962
7044	1990
7045	1990
7046	1987
7047	1985
7048	1997
7049	1933
7050	1936
7051	1965
7052	1936
7053	1935
7054	1994
7055	1936
7056	1931
7057	1999
7058	1947
7059	1944
7060	1973
7061	1939
7062	1962
7063	1972
7064	1946
7065	1915
7066	1993
7067	1965
7068	1961
7069	1971
7070	1948
7071	1974
7072	1939
7073	1964
7074	1986
7075	1955
7076	1968
7077	1920
7078	1938
7079	1939
7080	1933
7081	1933
7082	1962
7083	1985
7084	1972
7085	1964
7086	1938
7087	1984
7088	1959
7089	1973
7090	2002
7091	1932
7092	1935
7093	1974
7094	2002
7095	1977
7096	2001
7097	2001
7099	1984
7100	1992
7101	1991
7102	1987
7103	2004
7104	1979
7105	2000
7106	1976
7107	1978
7108	1993
7109	1995
7110	2001
7111	1970
7112	2004
7113	1991
7114	1999
7115	1975
7116	1955
7117	1993
7118	1987
7119	1932
7120	2003
7121	1949
7122	1966
7123	1991
7124	1960
7125	1999
7126	1976
7127	2007
7128	1936
7129	1989
7130	1946
7131	1959
7132	1935
7133	1983
7134	1984
7135	1960
7136	1968
7137	2003
7138	2002
7139	2002
7141	2003
7142	2003
7143	2003
7144	2002
7146	2003
7147	2003
7148	2003
7149	2003
7150	2003
7151	2003
7152	2003
7153	2003
7154	2003
7155	2003
7156	2003
7157	2003
7158	2003
7159	2002
7160	2003
7161	2003
7162	2003
7163	2003
7164	2003
7165	2003
7166	2003
7167	2003
7168	2002
7169	2004
7170	2004
7171	2003
7172	2002
7173	2004
7174	2004
7175	2004
7176	2003
7177	2003
7178	1974
7179	1939
7180	1959
7181	1965
7182	1966
7183	1970
7184	1966
7185	2008
7186	1992
7187	1987
7188	1926
7189	1994
7190	2006
7191	1992
7192	1993
7193	1990
7194	1958
7195	1976
7196	2000
7197	1996
7198	1987
7199	2003
7200	1955
7201	2003
7202	2003
7203	2004
7204	1967
7205	1975
7206	1958
7207	1960
7208	2008
7209	1953
7210	1946
7211	1951
7212	1949
7213	1967
7214	1957
7215	1944
7216	1941
7217	1947
7218	1943
7219	1940
7220	1984
7221	1931
7222	1936
7223	2006
7224	1948
7225	1977
7226	2002
7227	1966
7228	1992
7229	1993
7230	1966
7231	1968
7232	1983
7234	1954
7235	2001
7236	1975
7237	1976
7238	1958
7239	1969
7240	1985
7241	1957
7242	1989
7243	1916
7244	1961
7245	1944
7247	1968
7248	2001
7249	1971
7250	1999
7251	1992
7252	1962
7253	1927
7254	2004
7255	2004
7256	2003
7257	2004
7258	2004
7259	2004
7260	2003
7261	2004
7262	2004
7263	2004
7264	2002
7265	2003
7266	2001
7267	1993
7269	1991
7270	1994
7271	1986
7272	1972
7273	1977
7274	1953
7275	1974
7276	1998
7277	1990
7278	2001
7279	1975
7280	1972
7281	1973
7282	2000
7283	1984
7284	1992
7285	2007
7286	1992
7288	1922
7289	1974
7290	1947
7291	1994
7292	1984
7293	2004
7294	2004
7295	2002
7297	2003
7298	2002
7299	2003
7300	1971
7301	1951
7302	1924
7303	1959
7304	1976
7305	2008
7306	1999
7307	1985
7308	1950
7309	1926
7310	1986
7311	1939
7312	1966
7313	1990
7314	2003
7315	2004
7316	2004
7317	2004
7318	2004
7319	2004
7320	2004
7321	2004
7322	2003
7323	2003
7324	2004
7325	2004
7326	2003
7327	1966
7328	1969
7329	1962
7330	1949
7331	1977
7332	1997
7333	1943
7334	1930
7335	1953
7336	1969
7337	2005
7338	1995
7339	1981
7340	1985
7341	1966
7342	2006
7343	1999
7344	1963
7345	2004
7346	2004
7347	2004
7348	2004
7349	2002
7351	2002
7352	2002
7353	2004
7354	1993
7355	1996
7356	1981
7357	1957
7358	2002
7359	1987
7360	2004
7361	2004
7362	2004
7364	2003
7365	2003
7366	2004
7367	2004
7368	2004
7369	2004
7370	1948
7371	2003
7372	2003
7373	2004
7374	2004
7375	2004
7376	2004
7377	2003
7379	2004
7380	2004
7381	2004
7382	2003
7383	2003
7384	2003
7385	2003
7386	1956
7387	2004
7388	1972
7389	1966
7390	2003
7391	1976
7392	1968
7393	1985
7394	1965
7395	2003
7396	1973
7397	1965
7398	1952
7399	2003
7401	1988
7402	1976
7403	1989
7404	2008
7405	1952
7406	1939
7407	1949
7408	2001
7409	1995
7410	1983
7411	2004
7413	2003
7414	1979
7415	1993
7416	1975
7417	2004
7418	2002
7419	1985
7420	1964
7437	2004
7438	2004
7439	2008
7440	2004
7441	2003
7442	2003
7444	2004
7445	2004
7446	2004
7447	2002
7448	2004
7449	2004
7450	2004
7451	2004
7452	2008
7453	2004
7454	2004
7455	2003
7456	2009
7457	2004
7458	2004
7459	2003
7460	2003
7461	2003
7474	1970
7478	1987
7479	1943
7480	1996
7481	1985
7482	1973
7483	1996
7484	1970
7485	1959
7486	1997
7487	1990
7488	1990
7489	1990
7490	1999
7491	1966
7492	1995
7493	1957
7521	1986
7523	1955
7541	2000
7560	1964
7561	1988
7562	1997
7563	2001
7564	1964
7565	1953
7566	1985
7567	2008
7569	1967
7570	1983
7571	1953
7572	2001
7573	1983
7574	1995
7577	1975
7578	2008
7579	2005
7580	1956
7581	1949
7582	1943
7583	1942
7584	2008
7585	1955
7586	1977
7587	1967
7613	1990
7614	1955
7615	1985
7616	1984
7617	1975
7618	1992
7619	1962
7620	1992
7621	2000
7622	1998
7623	2000
7624	1992
7625	2003
7626	1991
7627	1997
7636	1992
7637	1996
7638	1941
7639	1999
7644	1998
7645	1990
7646	2002
7647	1992
7648	1991
7649	1998
7650	1968
7675	1996
7697	1957
7698	1979
7699	1997
7700	1953
7701	1990
7702	1945
7703	1977
7704	1990
7705	1952
7706	1930
7707	1991
7708	2000
7713	1982
7714	1998
7716	1984
7720	1974
7723	1978
7724	1987
7725	1994
7726	1984
7727	1987
7728	1981
7730	1993
7738	1998
7739	1999
7742	2005
7743	1985
7745	1993
7748	1965
7749	1989
7751	1940
7752	1999
7753	1999
7756	1938
